x,y,path,average_brightness,brightness_contrast,blurriness
0.40770456,0.8503991,./static/semImages/30098-princes.jpg,86.67065945945946,204.0,0.27590750712701934
0.1714662,0.5531246,./static/semImages/21953-0monalis.jpg,80.11005291005291,216.75,0.38229028697571743
0.54630345,0.20068033,./static/semImages/44247-interior.jpg,60.149546944283784,153.0,0.6294223065570315
0.48409688,0.84027845,./static/semImages/38400-italiana.jpg,145.9837793998378,216.75,0.44946208902521895
0.3347685,0.27275982,./static/semImages/37115-moses.jpg,101.8242787751182,223.125,0.7167455061494796
0.4794908,0.11818193,./static/semImages/24071-3sposi02.jpg,155.46824525745257,235.875,0.7162581350688146
0.27656043,0.007007766,./static/semImages/04829-christ_c.jpg,82.3202786499215,216.75,0.6934692490655794
0.19911815,0.2099767,./static/semImages/38284-theannun.jpg,104.3630518199749,242.25,0.671957778235303
0.54222804,0.048333347,./static/semImages/36148-vault.jpg,61.49928172991961,204.0,0.6115799923878877
0.28959385,0.6436369,./static/semImages/08656-07young.jpg,53.54670433415074,172.125,0.2739408473221423
0.64584035,0.14043576,./static/semImages/00101-stillife.jpg,67.8313572204126,114.75,0.7569618768328445
0.48200017,0.8378776,./static/semImages/22450-river_la.jpg,61.6308630952381,127.5,0.5325783684692942
0.26935044,0.57692295,./static/semImages/13785-scholar.jpg,101.41494581524233,184.875,0.32856612282796127
0.3191684,0.5362085,./static/semImages/19347-wedding.jpg,103.61658064516129,216.75,0.4651500178717857
0.28326452,0.42004195,./static/semImages/08157-rebecca.jpg,103.85887511230908,204.0,0.2566190833959429
0.4883221,0.9776496,./static/semImages/04130-bend.jpg,103.90530003871467,229.5,0.7072884973434449
0.18809007,0.6368279,./static/semImages/22986-couple.jpg,99.55957333333333,191.25,0.4660427031509121
0.4685529,0.99157447,./static/semImages/07220-canal508.jpg,106.37847278911565,216.75,0.16431263460157933
0.24563086,0.20117876,./static/semImages/29868-virtue.jpg,102.18022300469484,184.875,0.6414661687336773
0.45420474,0.84444284,./static/semImages/28451-tobias_a.jpg,72.19952728355543,172.125,0.36579705725394523
0.6539114,0.2314503,./static/semImages/30451-stillif1.jpg,85.43311688311688,191.25,0.6229149085794655
0.3427409,0.67906266,./static/semImages/44262-portusyn.jpg,55.43719242343778,172.125,0.8337880167059327
0.08772034,0.7865969,./static/semImages/43646-port_man.jpg,130.82046404584096,191.25,0.3618813371356147
0.44568285,0.45400694,./static/semImages/21373-rinaldo.jpg,75.92754573244365,191.25,0.6786293867063358
0.47230506,0.5515823,./static/semImages/11461-dog_cat.jpg,68.85517684887459,191.25,0.6113465909090909
0.23221758,0.49932832,./static/semImages/09138-diane.jpg,85.15820726915521,184.875,0.7767169526304885
0.29426032,0.6499374,./static/semImages/39532-port_art.jpg,67.59929563492064,184.875,0.4380400212032865
0.28028584,0.7519573,./static/semImages/34096-4renoi13.jpg,92.81188087774295,178.5,0.3027628134763151
0.51457304,0.8877055,./static/semImages/43484-galette.jpg,106.9272865497076,210.375,0.2287870695713282
0.52745956,0.88389707,./static/semImages/43731-landherd.jpg,107.4895960591133,248.625,0.09633250311332503
0.46864015,0.29174903,./static/semImages/04748-marriage.jpg,100.82833262381155,210.375,0.45496367201014876
0.09840668,0.2828724,./static/semImages/15449-5madonna.jpg,86.56299145299145,210.375,0.6570903771131339
0.43609324,0.554009,./static/semImages/05176-cornar02.jpg,84.34029304029303,204.0,0.39082786228983185
0.265532,0.052166324,./static/semImages/08916-panel2.jpg,116.92731934731935,191.25,0.4052630691399663
0.14976928,0.56785446,./static/semImages/17561-19portra.jpg,47.502191748710736,153.0,0.3248506773399015
0.4850602,0.4283263,./static/semImages/36812-martyrdo.jpg,77.38839745791824,153.0,0.5297077922077922
0.0847347,0.5020703,./static/semImages/06742-portrait.jpg,90.71885844748859,191.25,0.2727032151690025
0.20230237,0.39083013,./static/semImages/31477-5vanity.jpg,145.1253418803419,235.875,0.24905671570953963
0.5240639,0.039354026,./static/semImages/07408-pepoli.jpg,121.41927367055771,229.5,0.23888062283737024
0.38758242,0.1319042,./static/semImages/31461-bufalini.jpg,118.80813802083334,204.0,0.2673707927656138
0.3195846,0.4068942,./static/semImages/32820-37entom.jpg,93.62555710306407,204.0,0.5522675772155828
0.5513848,0.761563,./static/semImages/20417-6outing.jpg,86.13100742417836,248.625,0.5062720159869937
0.4798049,0.033174876,./static/semImages/06109-fugger_c.jpg,67.11196261682242,184.875,0.8535175879396985
0.42349094,0.14023711,./static/semImages/15115-angelico.jpg,67.81790095717432,191.25,0.4184893961179008
0.20340988,0.1150302,./static/semImages/16551-christv1.jpg,122.26706903739148,184.875,0.06076855895196506
0.6516042,0.2490617,./static/semImages/13899-stil_che.jpg,114.26817134999006,216.75,0.8997758856069633
0.03464184,0.5767491,./static/semImages/32943-04cardin.jpg,114.33519312169312,229.5,0.44764033064206077
0.26243192,0.2348314,./static/semImages/30064-3wolfga3.jpg,41.26569721115538,140.25,0.22720748730964466
0.3109886,0.16879372,./static/semImages/00219-apocaly2.jpg,104.50427313254322,210.375,0.2643821495914519
0.5816533,0.96932596,./static/semImages/36788-wharf.jpg,51.25113342898135,178.5,0.37088092446826326
0.47263664,0.30372784,./static/semImages/42976-2music1.jpg,88.1188551165147,204.0,0.6188778939507095
0.3568604,0.42001596,./static/semImages/23914-bacchus.jpg,145.9868787878788,184.875,0.3308237913486005
0.12398988,0.83960104,./static/semImages/11291-313delac.jpg,136.47106227106227,235.875,0.8940478393022334
0.2668931,0.43087244,./static/semImages/40171-healing.jpg,54.637547770700635,204.0,0.922526661197703
0.29200754,0.027507585,./static/semImages/44303-c_cross.jpg,78.87559420289855,159.375,0.3951857200160449
0.4086922,0.247489,./static/semImages/00393-2scenes1.jpg,73.82179992222767,133.875,0.30169829683698296
0.49858633,0.46604183,./static/semImages/11269-203delac.jpg,93.26052606224107,248.625,0.5227115716753022
0.64520216,0.12110665,./static/semImages/04184-flowers.jpg,78.46611701284287,210.375,0.16299688750555802
0.29816458,0.20859022,./static/semImages/13216-predella.jpg,54.84962943914758,159.375,0.3365706997084548
0.5372829,0.40047783,./static/semImages/13349-u7eve.jpg,81.4114375,197.625,0.2569253101331119
0.112431586,0.77175367,./static/semImages/32306-04selfpo.jpg,93.86497588165935,204.0,0.3716600771709655
0.45377094,0.32250088,./static/semImages/20897-destruct.jpg,139.12686453576865,204.0,0.46549151528743365
0.61660874,0.75182164,./static/semImages/17193-cypres04.jpg,119.16638196915777,216.75,0.8291880830001903
0.3416802,0.6493137,./static/semImages/05166-3borsos.jpg,129.18992831541217,223.125,0.28823557750210765
0.28942776,0.44804403,./static/semImages/17763-414goya.jpg,95.432090772568,146.625,0.5175663650075415
0.21726021,0.7218217,./static/semImages/30378-portlady.jpg,60.856195652173916,159.375,0.317449064161397
0.09458965,0.33035478,./static/semImages/19878-2family.jpg,52.028234019501625,197.625,0.643503996003996
0.5514845,0.7966932,./static/semImages/00364-winterla.jpg,54.048056092843325,191.25,0.730095702419646
0.054176774,0.5151102,./static/semImages/18372-1607grec.jpg,127.64649539295392,229.5,0.7987756950991075
0.3168675,0.29966575,./static/semImages/14339-noli_me.jpg,96.95849899242961,229.5,0.31427570449352626
0.15179233,0.6669309,./static/semImages/33292-couple3.jpg,58.98682330827068,159.375,0.3677296686746988
0.49028587,0.61929774,./static/semImages/17836-blac631.jpg,110.05288079470199,229.5,0.8754632132308584
0.09718322,0.3129372,./static/semImages/09098-virgin1.jpg,37.273027888446215,133.875,0.5399330769230769
0.6108803,0.25211084,./static/semImages/04491-stil_lif.jpg,33.625795291099216,165.75,0.7926960461285009
0.2608123,0.559028,./static/semImages/21181-philosop.jpg,44.33428219346889,140.25,0.6742596363636364
0.4956633,0.11842605,./static/semImages/04171-2matteo1.jpg,54.4724044060457,165.75,0.6902023557837511
0.21423724,0.669325,./static/semImages/04587-young_wo.jpg,86.11304964539008,242.25,0.23590292060880297
0.053109113,0.4335988,./static/semImages/37237-saints50.jpg,94.34781698564593,235.875,0.3749194763235615
0.17141186,0.11370841,./static/semImages/16509-21stefan.jpg,68.17894299578936,191.25,0.5989900211548238
0.6671359,0.16764328,./static/semImages/35097-window.jpg,52.95634069400631,204.0,0.37924312267657995
0.35502002,0.3083752,./static/semImages/06858-patmos1.jpg,50.03955791335102,184.875,0.4670453032521998
0.48043352,0.035567533,./static/semImages/18231-0501grec.jpg,59.007030303030305,197.625,0.25908170340096337
0.4330818,0.8362568,./static/semImages/35615-17landsc.jpg,52.018220779220776,153.0,0.8188457538994801
0.5139351,0.63512343,./static/semImages/40034-brothe17.jpg,85.37742626234717,223.125,0.19514739751266696
0.3370454,0.37059894,./static/semImages/39689-10pieta.jpg,85.48581579040163,184.875,0.3108626553041679
0.22253218,0.66206735,./static/semImages/27145-bacchant.jpg,119.3302298476717,235.875,0.6451126567398119
0.62190825,0.8073361,./static/semImages/08507-1lands07.jpg,115.49243974132862,216.75,0.12105846494873926
0.28949165,0.6433366,./static/semImages/34228-scrubbers.jpg,144.9735615261931,223.125,0.15317550505050506
0.43210578,0.7630436,./static/semImages/41899-cafaggi.jpg,79.8617535153019,210.375,0.7101469374656153
0.51553214,0.9489417,./static/semImages/17928-viewnijm.jpg,80.34850907927832,153.0,0.8654848861889776
0.51086473,0.62603503,./static/semImages/34045-2renoi25.jpg,91.41016083095995,216.75,0.6104133935585232
0.106498525,0.23534106,./static/semImages/29597-madonna.jpg,98.22226671204629,172.125,0.19973009161381255
0.33604428,0.6106191,./static/semImages/20131-cradle.jpg,74.7651131498471,178.5,0.6908951638174158
0.34439734,0.15218283,./static/semImages/18108-3visita1.jpg,99.00923552123552,146.625,0.407009885484976
0.27051783,0.24038744,./static/semImages/44089-1hubert2.jpg,88.15820529236022,204.0,0.5540515962284018
0.18204641,0.81720877,./static/semImages/39898-portrai1.jpg,51.66339959568733,146.625,0.3490734463276836
0.09839831,0.7327144,./static/semImages/11527-oriental.jpg,65.2097241663236,133.875,0.8632497810687584
0.41143608,0.4958649,./static/semImages/09130-ashley.jpg,107.75539427922493,165.75,0.5322730583327816
0.6288529,0.7399829,./static/semImages/17098-1arles10.jpg,53.71304794520548,159.375,0.6102076176250933
0.22179198,0.731189,./static/semImages/17717-204goya.jpg,78.50862992500893,204.0,0.5993699633699634
0.22059749,0.3615602,./static/semImages/03605-70cather.jpg,104.73282594733462,216.75,0.258431861348528
0.46302265,0.7016244,./static/semImages/15000-tahiti59.jpg,80.21280110497237,184.875,0.8174562809168815
0.3089006,0.64558446,./static/semImages/44189-suitor.jpg,85.12009324009324,210.375,0.4635746849021185
0.318876,0.2844845,./static/semImages/03374-praying.jpg,97.26131851851852,204.0,0.6112023019034971
0.056575768,0.7650168,./static/semImages/20990-bearded.jpg,66.43463223787167,242.25,0.5538322903629537
0.550694,0.21259847,./static/semImages/29457-intgothy.jpg,42.55202474690664,184.875,0.514082327452801
0.22496106,0.13339883,./static/semImages/03939-triptic4.jpg,53.45801480888533,172.125,0.5318204225352112
0.37254715,0.52087617,./static/semImages/43849-prodigal.jpg,93.41205526689811,223.125,0.2837466561762392
0.6689676,0.8205358,./static/semImages/06073-dam.jpg,69.3709190618034,204.0,0.5144988009592326
0.42820063,0.8156089,./static/semImages/07938-f_egypt.jpg,99.8216542078611,216.75,0.46873793506873357
0.11537993,0.24124877,./static/semImages/41467-mad_sain.jpg,89.36741801198092,216.75,0.39719209976984426
0.34174302,0.34433192,./static/semImages/36770-lochorst.jpg,101.35162006839897,210.375,0.7009827957898297
0.59957916,0.27346236,./static/semImages/08679-06still.jpg,87.61628687102372,191.25,0.7064265536723164
0.16976802,0.3784857,./static/semImages/29270-204muril.jpg,111.65206606606607,197.625,0.9335713738337452
0.6739029,0.14164694,./static/semImages/12143-roses.jpg,105.94200961781827,242.25,0.8654493608652901
0.40021974,0.6462565,./static/semImages/06512-08crippl.jpg,77.82183703703704,235.875,0.42086136672197916
0.25349224,0.6205025,./static/semImages/12059-violonpl.jpg,117.6111096345515,178.5,0.44534869535750593
0.22949168,0.6563158,./static/semImages/33549-72portra.jpg,94.76495726495726,172.125,0.30222257806244995
0.3132831,0.3693142,./static/semImages/05931-adorati.jpg,97.411669637552,197.625,0.398112563402263
0.42370015,0.85570586,./static/semImages/43626-landconv.jpg,115.23835811247577,191.25,0.39589985297611974
0.235024,0.19132867,./static/semImages/30066-3wolfgaa.jpg,119.23588932806324,204.0,0.36069018964259664
0.3451101,0.50890464,./static/semImages/13916-curius_d.jpg,104.452673992674,191.25,0.3095
0.62404174,0.77427065,./static/semImages/28620-4bordig1.jpg,108.41456084656085,178.5,0.37998507462686565
0.12610678,0.3191472,./static/semImages/43320-madchild.jpg,119.11202640264027,204.0,0.7275380359612724
0.6407123,0.8404893,./static/semImages/28553-argent13.jpg,135.28760732666703,178.5,0.48253222836095766
0.30290323,0.41826198,./static/semImages/10967-108david.jpg,83.94933857361963,184.875,0.6113926149208742
0.19958492,0.73849994,./static/semImages/12348-1selfpor.jpg,113.22558162267839,210.375,0.25375561619669784
0.35292906,0.4999998,./static/semImages/38866-04udine.jpg,112.63132241671372,223.125,0.5239532163742691
0.6129757,0.866861,./static/semImages/18986-11guilla.jpg,122.70699213526439,197.625,0.7491228606356968
0.5313904,0.6790011,./static/semImages/40037-cabare03.jpg,111.58589238845144,210.375,0.5732002617801047
0.42835075,0.43891907,./static/semImages/00474-venus1.jpg,105.06183947369782,197.625,0.3405575242145051
0.41145653,0.7278458,./static/semImages/06660-panel3.jpg,37.378429118773944,121.125,0.5370217752172639
0.47054616,0.856051,./static/semImages/02758-italianb.jpg,36.49125,133.875,0.39350700205747663
0.36706963,0.4809937,./static/semImages/32262-14temple.jpg,106.42494860499266,197.625,0.2913728269879981
0.04570334,0.7061953,./static/semImages/23337-04bishop.jpg,121.1604255319149,159.375,0.23261768707482994
0.37460056,0.9433604,./static/semImages/02827-winterla.jpg,75.42033519553073,178.5,0.2866092963353237
0.34783226,0.5051745,./static/semImages/23005-ador_mag.jpg,75.5440349230873,197.625,0.5335326688815061
0.28461072,0.747228,./static/semImages/00021-abbati4.jpg,55.76556318681319,191.25,0.5708018867924528
0.20351514,0.08391672,./static/semImages/41341-051clare.jpg,61.1021577926842,197.625,0.3108028094854906
0.05203245,0.43378606,./static/semImages/37323-5evangel.jpg,45.90879598821181,159.375,0.7415429826472784
0.34914348,0.18402755,./static/semImages/15167-13quarat.jpg,54.000841245042665,178.5,0.41901456310679613
0.655143,0.21560878,./static/semImages/44797-stillife.jpg,49.92639900882032,165.75,0.4846642322764517
0.2078848,0.41664094,./static/semImages/07330-immacula.jpg,64.35195996663886,210.375,0.3224600184208323
0.4448397,0.43161154,./static/semImages/36471-midas.jpg,60.97127160493827,242.25,0.717035610040864
0.16782513,0.34602478,./static/semImages/00639-madonna.jpg,106.6627952167414,178.5,0.7343028499278499
0.6304036,0.14106944,./static/semImages/01005-bouquet.jpg,87.52055283283067,229.5,0.17837964104494075
0.19464347,0.85528105,./static/semImages/11059-shishkov.jpg,81.85287248322147,178.5,0.4262474437627812
0.38298956,0.042618748,./static/semImages/23131-2chapte7.jpg,73.35445116835359,184.875,0.5170263411219043
0.047167856,0.7269098,./static/semImages/32192-portrai1.jpg,106.72617373045482,210.375,0.7040993461295085
0.17982705,0.46832946,./static/semImages/18353-1504grec.jpg,62.89118571428571,165.75,0.27913685152057244
0.632753,0.2271496,./static/semImages/20868-stilglas.jpg,76.07693406593407,178.5,0.6436757640805479
0.65365833,0.2525139,./static/semImages/21208-banquet.jpg,110.01822303344323,229.5,0.5115778652411443
0.60243464,0.8780143,./static/semImages/15282-112geric.jpg,77.62657370517928,216.75,0.7681116572744848
0.3804326,0.10317252,./static/semImages/26172-1bay1.jpg,66.04891615541922,184.875,0.3711143710948112
0.29331517,0.42470327,./static/semImages/10452-study.jpg,50.71949472759227,204.0,0.23406590038314176
0.24611846,0.2636394,./static/semImages/36557-circumci.jpg,109.4544938817717,229.5,0.4124885011895321
0.53093123,0.9130259,./static/semImages/29481-riverlan.jpg,79.54602459726313,178.5,0.12404291202098754
0.63160557,0.77749515,./static/semImages/08559-3lands06.jpg,85.28790254330154,197.625,0.3387206800086077
0.26817787,0.46755132,./static/semImages/16827-adorati.jpg,79.4618571194584,184.875,0.3391447307656784
0.13506566,0.8557018,./static/semImages/04793-port_man.jpg,61.56666666666667,204.0,0.5359135708870356
0.1499285,0.38128358,./static/semImages/32503-virgin_c.jpg,73.8314462245851,191.25,0.49470777870216304
0.3942567,0.841738,./static/semImages/02757-italiana.jpg,62.67267573696145,133.875,0.4218111593462717
0.33194324,0.47475764,./static/semImages/30956-miltiade.jpg,61.891074074074076,191.25,0.34796484110885734
0.4832592,0.41606572,./static/semImages/30934-angelica.jpg,73.42373941368078,159.375,0.638388109845165
0.24559042,0.28767708,./static/semImages/39564-04popeal.jpg,106.29314083080041,223.125,0.6264098828001267
0.19798444,0.7383856,./static/semImages/14185-09letter.jpg,106.54281379310345,204.0,0.4054816715239821
0.5054333,0.9605472,./static/semImages/07206-canal409.jpg,94.85221262458472,242.25,0.3962822847682119
0.51429236,0.13783391,./static/semImages/30556-ceiling.jpg,141.97885543814903,235.875,0.7652490070271922
0.40035704,0.52588326,./static/semImages/36581-greekwom.jpg,186.8557542113323,248.625,0.34514421647338683
0.50051546,0.7161895,./static/semImages/03141-sewing.jpg,171.61418515756105,229.5,0.29911247130833973
0.13849974,0.6033739,./static/semImages/12501-13sebast.jpg,85.89834984756098,191.25,0.5138384299406663
0.3452153,0.37651476,./static/semImages/04472-slau_pig.jpg,126.62738591916558,159.375,0.4980605618870925
0.53124005,0.7281334,./static/semImages/28549-argent09.jpg,99.90887285959154,204.0,0.7286277076275537
0.4242877,0.43852884,./static/semImages/09702-07romulu.jpg,64.61651014492753,153.0,0.8353800220401678
0.32614958,0.6812719,./static/semImages/09985-p_family.jpg,90.46363636363637,172.125,0.7536452962350423
0.037685633,0.7565887,./static/semImages/42000-menicucc.jpg,105.20774269005848,204.0,0.4953180952380952
0.60673904,0.8106187,./static/semImages/24289-dusk.jpg,102.18325206043956,191.25,0.42976261762189905
0.35051987,0.33279857,./static/semImages/36459-jerome.jpg,91.10543224299066,191.25,0.790647584443394
0.21235089,0.084207475,./static/semImages/40761-05icon.jpg,87.92304347826087,178.5,0.41356897369896894
0.66485703,0.24367176,./static/semImages/13893-breadcon.jpg,77.66583802376485,184.875,0.5074857142857143
0.1571259,0.59764147,./static/semImages/23459-portlady.jpg,95.8510047050605,184.875,0.17412577065351417
0.20919809,0.65383524,./static/semImages/30257-port_wom.jpg,146.43128057988523,229.5,0.5671025440652948
0.5787273,0.88335884,./static/semImages/13605-sorrento.jpg,67.85140994587482,191.25,0.44619594594594597
0.022063319,0.6168398,./static/semImages/15626-old_man.jpg,84.09291375291376,184.875,0.44712701744606353
0.13303004,0.82782173,./static/semImages/29826-selfport.jpg,59.41718459495352,153.0,0.6090821678321678
0.2091801,0.63413167,./static/semImages/33553-082portr.jpg,75.81596034696406,197.625,0.31633681852128454
0.5088853,0.11920068,./static/semImages/35240-borghese.jpg,99.77886984126984,216.75,0.4778775869660942
0.1981825,0.72575414,./static/semImages/29412-chaulnes.jpg,122.75988533988534,210.375,0.8460533278615938
0.5839684,0.7169939,./static/semImages/21233-ybathing.jpg,111.39626794258373,178.5,0.4799892395982783
0.21819073,0.6779317,./static/semImages/14403-selfport.jpg,111.14878790563085,242.25,0.32396472795497183
0.029057963,0.608363,./static/semImages/26071-20noyoun.jpg,119.2283026864893,229.5,0.2920471281296024
0.57265776,0.9273751,./static/semImages/17954-zestuar.jpg,87.01379107981221,242.25,0.15793361535958347
0.26794475,0.33280635,./static/semImages/23191-34monaco.jpg,119.09120538388359,210.375,0.4847799475929078
0.10436144,0.4744466,./static/semImages/15781-trompe.jpg,137.23527769514178,223.125,0.4062793803418803
0.21570376,0.4090695,./static/semImages/20370-11ingres.jpg,89.6141939799331,184.875,0.3283019580089644
0.38149253,0.6509449,./static/semImages/37919-rhetor.jpg,102.61877225023245,165.75,0.3612231559290383
0.3784762,0.055521358,./static/semImages/32998-6logget2.jpg,165.3534029112881,153.0,0.4724577231717822
0.17733522,0.36285987,./static/semImages/39153-17zianig.jpg,140.30034278718628,235.875,0.5400305659633209
0.64450246,0.857495,./static/semImages/44123-nocturn.jpg,153.8049798172934,191.25,0.8206980220000125
0.24598941,0.40133718,./static/semImages/35636-04sketch.jpg,180.99219266170724,127.5,0.37133902763794613
0.52606255,0.055620253,./static/semImages/37532-0view.jpg,91.99835305385864,197.625,0.6237709703358558
